,User_ID,Product_ID,Gender,Age,City_Category,Marital_Status,Product_Category
2951,1004682,P00112542,M,26-35,B,1,1
2952,1004682,P00014642,M,26-35,B,1,8
2953,1004682,P00028542,M,26-35,B,1,6
2954,1004682,P00368642,M,26-35,B,1,11
2955,1004688,P00102242,M,26-35,C,1,8
2956,1004698,P00297042,F,26-35,B,1,8
2957,1004699,P00057642,F,18-25,C,0,1
2958,1004707,P00174442,M,0-17,C,0,5
2959,1004708,P00177342,M,26-35,B,0,8
2960,1004708,P00248142,M,26-35,B,0,5
2961,1004710,P00090942,F,36-45,B,0,1
2962,1004712,P00114142,M,36-45,C,0,8
2963,1004713,P00036842,M,26-35,C,0,1
2964,1004715,P00058042,M,26-35,B,0,8
2965,1004715,P00284642,M,26-35,B,0,5
2966,1004715,P00319042,M,26-35,B,0,5
2967,1004726,P00047042,F,36-45,C,1,8
2968,1004728,P00111042,M,26-35,B,0,15
2969,1004728,P00134942,M,26-35,B,0,5
2970,1004728,P00003242,M,26-35,B,0,8
2971,1004730,P00348942,M,51-55,C,1,8
2972,1004732,P00140542,M,26-35,B,1,1
2973,1004735,P00073842,M,46-50,C,0,1
2974,1004735,P00320442,M,46-50,C,0,6
2975,1004738,P00183942,M,55+,C,0,3
2976,1004744,P00112142,M,51-55,C,0,1
2977,1004747,P00213042,M,18-25,C,0,1
2978,1004747,P00143642,M,18-25,C,0,1
2979,1004748,P00034842,M,46-50,B,0,5
2980,1004748,P00213942,M,46-50,B,0,5
2981,1004748,P00356742,M,46-50,B,0,5
2982,1004750,P00212142,F,26-35,A,0,8
2983,1004751,P00250742,M,51-55,C,0,8
2984,1004753,P00085242,M,55+,C,1,8
2985,1004757,P00059442,M,36-45,C,0,6
2986,1004757,P0097042,M,36-45,C,0,6
2987,1004760,P00352742,M,36-45,C,0,1
2988,1004765,P00101442,F,36-45,B,1,2
2989,1004765,P00102342,F,36-45,B,1,8
2990,1004765,P00348342,F,36-45,B,1,8
2991,1004768,P00035842,M,26-35,A,1,5
2992,1004771,P00114442,F,26-35,A,0,5
2993,1004771,P00178742,F,26-35,A,0,5
2994,1004772,P00115142,M,55+,C,0,1
2995,1004774,P00114342,M,46-50,C,1,1
2996,1004780,P00070942,M,26-35,A,0,3
2997,1004782,P00058042,M,46-50,C,1,8
2998,1004784,P00266642,F,36-45,A,0,1
2999,1004784,P00042742,F,36-45,A,0,5
